name,year,selling_price_inr,km_driven,fuel,seller_type,transmission,owner,seats,engine_cc,max_power_bhp
Honda Brio VX,2013.0,415000.00000000006,61950.0,Petrol,Dealer,Manual,First Owner,5,1198.0,86.8
Maruti Baleno Alpha 1.2,2017.0,625000.0,35000.0,Petrol,Individual,Manual,First Owner,5,1197.0,83.1
Mahindra KUV100 NXT G80 K2,2018.0,380000.0,20000.0,Petrol,Individual,Manual,First Owner,6,1198.0,82.0
Toyota Etios G,2016.0,375000.0,45000.0,Petrol,Dealer,Manual,First Owner,5,1496.0,88.73
Tata Indica V2 DLS TC,2007.0,80000.0,110000.0,Diesel,Individual,Manual,Third Owner,5,1405.0,62.0
Skoda Fabia 1.4 TDI Ambiente,2008.0,140000.0,150000.0,Diesel,Individual,Manual,Third Owner,5,1422.0,70.0
Maruti Celerio VXI MT BSIV,2018.0,450000.0,22000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.04
Maruti Ritz LXI,2011.0,215000.0,40000.0,Petrol,Individual,Manual,First Owner,5,1197.0,85.8
Renault KWID RXT,2018.0,365000.0,20000.0,Petrol,Dealer,Manual,First Owner,5,799.0,53.3
Ford Ecosport 1.5 Ti VCT AT Titanium,2016.0,699000.0,48000.0,Petrol,Dealer,Automatic,First Owner,5,1499.0,110.0
Ford Figo Diesel Titanium,2012.0,173000.0,80000.0,Diesel,Individual,Manual,First Owner,5,1399.0,68.0
Honda City i-VTEC CVT V,2018.0,940000.0,21094.0,Petrol,Dealer,Automatic,First Owner,5,1497.0,117.6
Honda Jazz 1.2 S i VTEC,2017.0,520000.0,25428.0,Petrol,Dealer,Manual,First Owner,5,1199.0,88.7
Volkswagen Ameo 1.2 MPI Highline,2016.0,579000.0,7949.0,Petrol,Dealer,Manual,First Owner,5,1198.0,73.75
BMW 3 Series GT 320d Luxury Line,2015.0,2250000.0,38000.0,Diesel,Dealer,Automatic,First Owner,5,1995.0,184.0
Hyundai i20 1.2 Asta Option,2018.0,700000.0,30000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.83
Hyundai Creta 1.6 CRDi AT SX Plus,2017.0,1025000.0,51000.0,Diesel,Dealer,Automatic,First Owner,5,1582.0,126.2
Maruti Wagon R VXI 1.2,2015.0,319000.0,27300.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.8
Maruti Alto LX,2006.0,100000.0,42500.0,Petrol,Individual,Manual,First Owner,5,796.0,46.3
Chevrolet Aveo 1.4 CNG,2012.0,199000.0,77000.0,CNG,Dealer,Manual,First Owner,5,1399.0,92.7
Mahindra KUV100 NXT D75 K8,2020.0,700000.0,35000.0,Diesel,Individual,Manual,First Owner,6,1198.0,77.0
Chevrolet Spark 1.0 LT Option Pack w/ Airbag,2011.0,175000.0,40000.0,Petrol,Individual,Manual,First Owner,5,995.0,63.0
Maruti Swift Dzire VDI,2015.0,580000.0,70000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Hyundai i10 Magna,2012.0,380000.0,65253.0,Petrol,Dealer,Manual,First Owner,5,1197.0,78.9
Mahindra Scorpio 1.99 S10 4WD,2015.0,900000.0,120000.0,Diesel,Individual,Manual,First Owner,7,1997.0,120.0
Toyota Etios Liva 1.4 GD,2015.0,495000.0,89000.0,Diesel,Dealer,Manual,First Owner,5,1364.0,67.04
Hyundai Verna VTVT 1.6 SX,2017.0,880000.0000000001,43000.0,Petrol,Dealer,Manual,First Owner,5,1591.0,121.3
Mercedes-Benz GL-Class Progressive 220d,2018.0,5100000.0,20000.0,Diesel,Dealer,Automatic,First Owner,5,2143.0,167.6
Maruti Alto 800 LXI,2016.0,220000.00000000003,50000.0,Petrol,Individual,Manual,First Owner,5,796.0,47.3
Maruti Ignis 1.3 Alpha,2017.0,500000.0,75000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Mahindra Supro VX 8 Str,2018.0,500000.0,70000.0,Diesel,Individual,Manual,First Owner,8,909.0,45.0
Tata Nexon XZA Plus DualTone Roof AMT S,2020.0,1000000.0,5000.0,Petrol,Individual,Automatic,First Owner,5,1199.0,118.3
Ford Aspire 1.5 TDCi Titanium,2016.0,440000.00000000006,70000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,99.0
Honda City i DTEC V,2014.0,600000.0,70000.0,Diesel,Individual,Manual,First Owner,5,1498.0,98.6
Hyundai Santro Xing GLS LPG,2011.0,250000.0,74000.0,LPG,Dealer,Manual,First Owner,5,1086.0,62.1
Fiat Grande Punto Active (Diesel),2013.0,260000.0,35000.0,Diesel,Individual,Manual,First Owner,5,1248.0,75.0
Maruti Ignis 1.2 Delta BSIV,2018.0,535000.0,12000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.8
Audi A4 2.0 TDI Multitronic,2011.0,890000.0,64690.0,Diesel,Dealer,Automatic,First Owner,5,1968.0,140.0
Hyundai EON 1.0 Era Plus,2018.0,330000.0,70000.0,Petrol,Individual,Manual,First Owner,5,998.0,68.05
Hyundai Elantra CRDi SX,2012.0,950000.0,90000.0,Diesel,Individual,Manual,First Owner,5,1582.0,126.24
Toyota Fortuner 4x2 Manual,2014.0,1300000.0,143000.0,Diesel,Individual,Manual,First Owner,7,2982.0,168.5
Maruti Swift VXI,2019.0,610000.0,5000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.8
Datsun RediGO 1.0 T Option,2019.0,390000.0,10000.0,Petrol,Individual,Manual,First Owner,5,999.0,67.0
BMW X1 sDrive 20d Sportline,2014.0,1150000.0,116653.0,Diesel,Dealer,Automatic,First Owner,5,1995.0,184.0
Hyundai Grand i10 1.2 Kappa Magna BSIV,2018.0,665000.0,1700.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.86
Ford EcoSport 1.5 Ti VCT AT Titanium BSIV,2015.0,775000.0,30000.0,Petrol,Individual,Automatic,First Owner,5,1499.0,110.4
Tata Indica V2 1.2 GLE BSIII,2013.0,170000.0,110000.0,Petrol,Individual,Manual,Second Owner,5,1193.0,65.3
Maruti Wagon R VXI,2005.0,120000.0,60000.0,Petrol,Individual,Manual,Fourth & Above Owner,5,998.0,67.1
Hyundai i20 Active SX Petrol,2019.0,650000.0,10000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.86
Chevrolet Spark 1.0 LT,2011.0,165000.0,70000.0,Petrol,Individual,Manual,First Owner,5,995.0,62.0
Hyundai Verna CRDi SX,2010.0,310000.0,120000.0,Diesel,Individual,Manual,Second Owner,5,1493.0,110.0
Maruti Swift Star LDI,2012.0,275000.0,64000.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Maruti Ciaz 1.4 Sigma,2018.0,750000.0,40000.0,Petrol,Individual,Manual,First Owner,5,1373.0,91.1
Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,2013.0,700000.0,70000.0,Diesel,Individual,Manual,First Owner,7,2494.0,100.57
Hyundai EON Magna,2013.0,275000.0,50575.0,Petrol,Dealer,Manual,First Owner,5,814.0,55.0
Maruti Swift ZDI,2017.0,680000.0,50000.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Toyota Innova 2.5 GX 8 STR,2010.0,575000.0,106868.0,Diesel,Dealer,Manual,First Owner,8,2494.0,102.0
Maruti Swift Dzire Tour LXI,2015.0,200000.0,212000.0,Petrol,Individual,Manual,First Owner,5,1197.0,85.8
Maruti Swift Dzire VDI,2018.0,730000.0,35000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.02
Maruti Celerio VXI,2015.0,385000.0,63000.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.04
Hyundai i20 1.2 Sportz Option,2010.0,350000.0,72240.0,Petrol,Individual,Manual,First Owner,5,1197.0,80.0
Maruti Baleno Alpha 1.3,2017.0,735000.0,70000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Toyota Innova Crysta 2016-2020 2.4 GX MT BSIV,2019.0,1800000.0,26000.0,Diesel,Dealer,Manual,First Owner,7,2393.0,147.8
Maruti Swift VDI,2014.0,500000.0,77000.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Toyota Fortuner 3.0 Diesel,2013.0,1375000.0,140305.0,Diesel,Dealer,Manual,First Owner,7,2982.0,171.0
Maruti Wagon R LXI Minor,2012.0,240000.0,40000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.1
Tata Nano Twist XT,2015.0,139000.0,29100.0,Petrol,Dealer,Manual,First Owner,4,624.0,37.5
Toyota Fortuner 4x4 MT,2015.0,2150000.0,120000.0,Diesel,Dealer,Manual,First Owner,7,2982.0,168.5
Maruti Ciaz ZDi Plus,2017.0,815000.0,44000.0,Diesel,Dealer,Manual,First Owner,5,1248.0,88.5
Maruti Eeco 7 Seater Standard BSIV,2013.0,335000.0,55000.0,Petrol,Dealer,Manual,First Owner,7,1196.0,73.0
Mitsubishi Pajero 2.8 SFX BSIV Dual Tone,2013.0,990000.0,93000.0,Diesel,Dealer,Manual,First Owner,6,2835.0,107.2
Ford Ecosport 2015-2021 1.5 Diesel Titanium,2018.0,950000.0,33000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.96
Hyundai Creta 1.6 CRDi SX Option,2015.0,880000.0,120000.0,Diesel,Individual,Manual,Second Owner,5,1582.0,126.2
Fiat Grande Punto EVO 1.3 Dynamic,2015.0,550000.0,67000.0,Diesel,Individual,Manual,First Owner,5,1248.0,75.0
Toyota Corolla Altis G MT,2015.0,875000.0,18000.0,Petrol,Dealer,Manual,First Owner,5,1798.0,138.03
Mahindra TUV 300 T4 Plus BSIV,2016.0,509999.99999999994,57000.0,Diesel,Dealer,Manual,First Owner,7,1493.0,100.0
BMW 3 Series 320d Luxury Line,2019.0,4500000.0,10000.0,Diesel,Individual,Automatic,First Owner,5,1995.0,190.0
Volkswagen Polo Diesel Highline 1.2L,2012.0,335000.0,57000.0,Diesel,Dealer,Manual,First Owner,5,1199.0,73.9
Mahindra Bolero 2011-2019 ZLX,2016.0,631000.0,92385.0,Diesel,Individual,Manual,First Owner,7,2523.0,62.1
Volkswagen Polo 1.2 MPI Trendline,2014.0,312000.0,60000.0,Petrol,Individual,Manual,First Owner,5,1198.0,74.0
Hyundai Grand i10 AT Asta,2015.0,495000.0,75000.0,Petrol,Dealer,Automatic,First Owner,5,1197.0,82.0
Hyundai Creta 1.6 CRDi AT SX Plus,2015.0,955000.0000000001,83000.0,Diesel,Dealer,Automatic,First Owner,5,1582.0,126.2
Ford Figo Aspire Facelift,2018.0,600000.0,70000.0,Diesel,Individual,Manual,First Owner,,1498.0,99.0
Maruti Alto LXI,2007.0,80000.0,40000.0,Petrol,Dealer,Manual,First Owner,5,796.0,46.3
Hyundai Verna CRDi SX,2012.0,525000.0,57400.0,Diesel,Dealer,Manual,First Owner,5,1493.0,110.0
Honda City i VTEC CVT VX,2017.0,940000.0,54000.0,Petrol,Dealer,Automatic,First Owner,5,1497.0,117.3
Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,2011.0,750000.0,80000.0,Diesel,Individual,Manual,First Owner,8,2494.0,102.0
Maruti Swift VXI 2018,2018.0,500000.0,50000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.8
Maruti Baleno Zeta Automatic,2019.0,790000.0,10000.0,Petrol,Dealer,Automatic,First Owner,5,1197.0,83.1
Maruti Ciaz VDi Plus,2014.0,500000.0,160000.0,Diesel,Individual,Manual,First Owner,5,1248.0,88.5
Maruti Alto 800 LXI,2015.0,265000.0,29437.0,Petrol,Dealer,Manual,First Owner,5,796.0,47.3
Maruti Alto LXi BSIII,2010.0,250000.0,50000.0,Petrol,Individual,Manual,First Owner,5,796.0,46.3
Volkswagen Polo 2015-2019 1.5 TDI Highline,2017.0,615000.0,100000.0,Diesel,Individual,Manual,First Owner,5,1498.0,88.0
Ford Figo Diesel ZXI,2012.0,185000.0,74000.0,Diesel,Dealer,Manual,First Owner,5,1399.0,68.05
Ford Ikon 1.6 Nxt,2005.0,165000.0,9000.0,Petrol,Dealer,Manual,First Owner,5,1597.0,92.0
Maruti Swift Dzire VDI,2013.0,350000.0,65000.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Volkswagen Ameo 1.2 MPI Trendline,2016.0,500000.0,26000.0,Petrol,Dealer,Manual,First Owner,5,1198.0,73.75
Toyota Innova 2.5 V Diesel 7-seater,2013.0,685000.0,95000.0,Diesel,Dealer,Manual,First Owner,7,2494.0,102.0
Maruti Wagon R VXI 1.2,2019.0,500000.0,9605.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.8
Land Rover Range Rover Evoque 2.2L Dynamic,2012.0,2300000.0,89000.0,Diesel,Dealer,Automatic,First Owner,5,2179.0,187.7
Mahindra Scorpio S4 Plus,2014.0,725000.0,136542.0,Diesel,Dealer,Manual,First Owner,7,2179.0,120.0
Tata New Safari DICOR 2.2 VX 4x2,2010.0,300000.0,108957.0,Diesel,Individual,Manual,First Owner,7,2179.0,138.0
Tata Indica GLS BS IV,2007.0,100000.0,70000.0,Petrol,Individual,Manual,First Owner,5,1193.0,65.3
Ford Ecosport 2015-2021 1.5 Ti VCT MT Ambiente BSIV,2015.0,550000.0,50000.0,Petrol,Individual,Manual,First Owner,5,1499.0,110.4
Maruti Swift VDI,2013.0,365000.0,26000.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Honda Accord 2.4 M/T,2012.0,600000.0,144030.0,Petrol,Individual,Manual,First Owner,5,2354.0,177.6
Tata Indigo CS eGLX BS IV,2011.0,150000.0,50000.0,Petrol,Individual,Manual,Second Owner,5,1193.0,64.08
Hyundai i20 1.2 Asta,2018.0,740000.0,37000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.83
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019.0,525000.0,15000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.86
Honda Brio S MT,2012.0,249000.00000000003,72000.0,Petrol,Individual,Manual,First Owner,5,1198.0,86.8
Hyundai Grand i10 Magna,2015.0,400000.0,36000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.86
Maruti Wagon R LXI CNG,2017.0,420000.0,60000.0,CNG,Individual,Manual,First Owner,5,998.0,58.16
Hyundai Grand i10 1.2 Kappa Magna BSIV,2019.0,565000.0,7000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.86
Mahindra XUV500 W10 1.99 mHawk,2017.0,1285000.0,51524.0,Diesel,Dealer,Manual,First Owner,7,1997.0,140.0
Renault Duster 85PS Diesel RxE,2016.0,515000.0,40000.0,Diesel,Individual,Manual,First Owner,5,1461.0,83.8
Hyundai i10 Sportz,2009.0,215000.0,60000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,78.9
Maruti Wagon R VXI,2006.0,100000.0,39056.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.1
Maruti SX4 S Cross DDiS 320 Alpha,2015.0,725000.0,70000.0,Diesel,Individual,Manual,First Owner,5,1598.0,118.0
Hyundai Creta 1.6 VTVT SX Plus,2019.0,819999.9999999999,20000.0,Petrol,Individual,Manual,First Owner,5,1591.0,121.3
Mahindra XUV500 W8 2WD,2013.0,950000.0,49700.0,Diesel,Individual,Manual,First Owner,7,2179.0,140.0
Ford Figo Petrol ZXI,2012.0,295000.0,48000.0,Petrol,Dealer,Manual,First Owner,5,1196.0,70.0
Nissan Sunny XL CVT,2015.0,480000.0,60000.0,Petrol,Individual,Automatic,First Owner,5,1498.0,99.6
Volkswagen Vento Diesel Trendline,2012.0,465000.00000000006,81000.0,Diesel,Dealer,Manual,First Owner,5,1598.0,103.6
Hyundai Verna 1.6 SX CRDI (O) AT,2013.0,475000.0,68000.0,Diesel,Dealer,Automatic,First Owner,5,1582.0,126.32
Maruti SX4 Vxi BSIII,2007.0,155000.0,70000.0,Petrol,Dealer,Manual,First Owner,5,1586.0,104.68
Mahindra Bolero 2011-2019 Plus Non AC,2011.0,400000.0,100000.0,Diesel,Individual,Manual,First Owner,9,2523.0,62.1
Mahindra TUV 300 mHAWK100 T8,2017.0,850000.0,15000.0,Diesel,Individual,Manual,First Owner,7,1493.0,100.0
Maruti Wagon R LXI,2000.0,95000.0,120000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.1
Maruti Ertiga 1.5 VDI,2019.0,950000.0,40000.0,Diesel,Individual,Manual,First Owner,7,1498.0,93.87
Hyundai i20 Active 1.4 SX,2015.0,675000.0,47000.0,Diesel,Dealer,Manual,First Owner,5,1396.0,88.73
Honda City 1.5 S Elegance,2013.0,486000.00000000006,37000.0,Petrol,Dealer,Manual,First Owner,5,1497.0,118.0
Hyundai i20 Active 1.2 S,2016.0,600000.0,25000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.86
Hyundai Verna Transform SX VTVT,2010.0,375000.0,70000.0,Petrol,Dealer,Manual,First Owner,5,1599.0,103.2
Maruti Swift VDI BSIV,2015.0,520000.0,90000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Hyundai Grand i10 CRDi Magna,2015.0,350000.0,75000.0,Diesel,Dealer,Manual,First Owner,5,1120.0,70.0
Tata Nexon 1.5 Revotorq XZA Plus DualTone,2018.0,1019999.9999999999,50000.0,Diesel,Individual,Automatic,First Owner,5,1497.0,108.5
Toyota Fortuner 4x2 AT TRD Sportivo,2012.0,1245000.0,51000.0,Diesel,Dealer,Automatic,First Owner,7,2982.0,168.7
Honda WR-V Edge Edition i-VTEC S,2018.0,700000.0,40000.0,Petrol,Individual,Manual,First Owner,5,1199.0,88.7
Maruti Celerio VXI,2017.0,409999.99999999994,19000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.04
Maruti Swift VDI Optional,2017.0,635000.0,64874.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Ford Figo Diesel ZXI,2012.0,250999.99999999997,151000.0,Diesel,Individual,Manual,First Owner,5,1399.0,68.0
Toyota Innova 2.5 ZX Diesel 7 Seater,2015.0,1049000.0,85000.0,Diesel,Dealer,Manual,First Owner,7,2494.0,100.6
Honda City i DTEC V,2014.0,520000.0,70000.0,Diesel,Individual,Manual,First Owner,5,1498.0,98.6
Hyundai i20 1.4 CRDi Magna,2012.0,465000.00000000006,72200.0,Diesel,Dealer,Manual,First Owner,5,1396.0,90.0
Maruti Swift VXI Optional,2017.0,500000.0,20000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.8
Maruti Wagon R VXI,2014.0,290000.0,21980.0,Petrol,Individual,Manual,First Owner,5,998.0,67.04
Mahindra Thar 4X4,2015.0,585000.0,50000.0,Diesel,Individual,Manual,First Owner,7,2498.0,105.0
Renault Duster 110PS Diesel RxZ,2019.0,900000.0,34000.0,Diesel,Individual,Manual,First Owner,5,1461.0,108.45
Honda Amaze E i-Vtech,2015.0,350000.0,25000.0,Petrol,Individual,Manual,First Owner,5,1198.0,86.7
Maruti A Star Lxi,2011.0,225000.0,48100.0,Petrol,Dealer,Manual,First Owner,5,998.0,66.1
Hyundai Verna CRDi,2006.0,155000.0,148000.0,Diesel,Individual,Manual,First Owner,5,1493.0,110.0
Mercedes-Benz E-Class E 220 CDI Avantgarde,2013.0,1925000.0,91500.0,Diesel,Dealer,Automatic,First Owner,5,2148.0,170.0
BMW 5 Series 530d M Sport,2018.0,4650000.0,43000.0,Diesel,Dealer,Automatic,First Owner,5,2993.0,261.49
BMW X1 xDrive 20d M Sport,2016.0,2250000.0,50000.0,Diesel,Dealer,Automatic,First Owner,5,1995.0,188.0
Tata Manza Club Class Quadrajet90 VX,2013.0,280000.0,80000.0,Diesel,Individual,Manual,First Owner,5,1248.0,88.76
Maruti Swift DDiS VDI,2017.0,555000.0,50000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Ford Aspire 1.5 TDCi Titanium Plus,2016.0,550000.0,111000.0,Diesel,Individual,Manual,First Owner,5,1498.0,99.0
Ford Mustang V8,2018.0,6300000.0,30000.0,Petrol,Dealer,Automatic,First Owner,4,4951.0,395.0
Volkswagen Polo Diesel Highline 1.2L,2014.0,475000.0,40266.0,Diesel,Dealer,Manual,First Owner,5,1199.0,73.9
Maruti Swift Dzire LXi,2009.0,229999.99999999997,76963.0,Petrol,Individual,Manual,First Owner,5,1298.0,85.8
Honda Amaze S Option i-VTEC,2017.0,550000.0,50000.0,Petrol,Individual,Manual,First Owner,5,1198.0,86.7
Mercedes-Benz C-Class C 220 CDI Avantgarde,2013.0,1185000.0,71000.0,Diesel,Dealer,Automatic,First Owner,5,2143.0,170.0
Hyundai Grand i10 Nios Sportz,2020.0,600000.0,3800.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.86
Skoda Rapid 1.6 MPI AT Ambition,2012.0,350000.0,41900.0,Petrol,Dealer,Automatic,First Owner,5,1598.0,105.0
Maruti Wagon R LXI,2006.0,80000.0,150000.0,Petrol,Individual,Manual,Fourth & Above Owner,5,998.0,67.1
Maruti Ritz VDI (ABS) BS IV,2012.0,325000.0,83004.0,Diesel,Dealer,Manual,First Owner,5,1248.0,73.94
Maruti Swift Dzire ZXI,2015.0,600000.0,7967.0,Petrol,Individual,Manual,First Owner,5,1197.0,83.14
Maruti Zen LXI,2002.0,60000.0,100000.0,Petrol,Individual,Manual,Fourth & Above Owner,5,993.0,60.0
Ford Figo 1.2P Titanium MT,2016.0,595000.0,35000.0,Petrol,Dealer,Manual,First Owner,5,1196.0,86.8
Maruti Ritz LDi,2012.0,275000.0,110000.0,Diesel,Individual,Manual,First Owner,5,1248.0,73.94
Toyota Qualis GS C1,2004.0,215000.0,218000.0,Diesel,Individual,Manual,Second Owner,,,
Tata Tiago 1.2 Revotron XT,2017.0,450000.0,30000.0,Petrol,Individual,Manual,First Owner,5,1199.0,84.0
Skoda Rapid 1.6 MPI AT Style Plus,2016.0,675000.0,28182.0,Petrol,Dealer,Automatic,First Owner,5,1598.0,103.52
Fiat Abarth Avventura 1.4 T-Jet,2018.0,750000.0,28000.0,Petrol,Individual,Manual,First Owner,5,1368.0,140.0
Maruti Swift VDI BSIV,2014.0,509999.99999999994,82254.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Maruti Wagon R LXI Minor,2009.0,150000.0,70000.0,Petrol,Individual,Manual,First Owner,5,1061.0,67.0
Maruti Vitara Brezza VDi AMT,2019.0,860000.0,6500.0,Diesel,Individual,Automatic,First Owner,5,1248.0,88.5
Nissan Terrano XL 85 PS,2013.0,450000.0,60000.0,Diesel,Individual,Manual,First Owner,5,1461.0,83.8
Volkswagen Ameo 1.0 MPI Comfortline,2019.0,550000.0,30000.0,Petrol,Individual,Manual,Second Owner,5,999.0,75.0
Maruti Alto K10 VXI,2015.0,280000.0,40000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.05
Mahindra Thar CRDe,2019.0,975000.0,5000.0,Diesel,Dealer,Manual,First Owner,6,2498.0,105.0
BMW 3 Series 320d Sedan,2011.0,1700000.0,41000.0,Diesel,Dealer,Automatic,First Owner,5,1995.0,181.0
Maruti Swift VXI BSIII W/ ABS,2009.0,295000.0,72546.0,Petrol,Dealer,Manual,First Owner,5,1298.0,88.2
Tata Venture LX,2013.0,190000.0,100000.0,Diesel,Individual,Manual,First Owner,8,1405.0,70.0
Tata Indigo LS,2007.0,90177.0,129000.0,Diesel,Individual,Manual,Third Owner,5,1405.0,70.0
Ford Ecosport 2015-2021 1.5 Ti VCT AT Titanium BSIV,2015.0,655000.0,29500.0,Petrol,Dealer,Automatic,First Owner,5,1499.0,110.4
Maruti Swift Dzire VXI,2017.0,580000.0,40000.0,Petrol,Individual,Manual,First Owner,5,1197.0,83.14
Hyundai i20 Sportz 1.4 CRDi,2014.0,440000.0,70000.0,Diesel,Individual,Manual,Second Owner,5,1396.0,88.73
Tata Indica LX BSIII,2016.0,170000.0,150000.0,Diesel,Individual,Manual,First Owner,5,1405.0,69.0
Toyota Innova Crysta 2016-2020 2.4 ZX MT BSIV,2016.0,1750000.0,118321.0,Diesel,Dealer,Manual,First Owner,7,2393.0,147.8
Hyundai Grand i10 Sportz,2014.0,385000.0,70000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,82.0
Tata Sumo GX,2012.0,570000.0,50000.0,Diesel,Individual,Manual,First Owner,7,2956.0,83.8
Hyundai EON Magna Plus,2013.0,200000.0,57000.0,Petrol,Individual,Manual,First Owner,5,814.0,55.2
Hyundai Verna 1.6 CRDI AT SX Option,2019.0,1295000.0,7000.0,Diesel,Dealer,Automatic,First Owner,5,1582.0,126.2
Maruti Swift Dzire ZXi,2009.0,215000.0,69000.0,Petrol,Dealer,Manual,First Owner,5,1298.0,85.8
Maruti Swift Dzire VXI 1.2 BS IV,2018.0,650000.0,35000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.8
Hyundai EON D Lite Plus,2017.0,375000.0,24000.0,Petrol,Dealer,Manual,First Owner,5,814.0,55.2
Toyota Etios GD,2014.0,499000.0,120000.0,Diesel,Individual,Manual,First Owner,5,1364.0,67.04
Maruti Ertiga ZXI Plus,2019.0,980000.0000000001,15439.0,Petrol,Dealer,Manual,First Owner,7,1462.0,103.26
Renault Duster 110PS Diesel RxZ,2015.0,600000.0,60000.0,Diesel,Individual,Manual,First Owner,5,1461.0,108.45
Hyundai Verna 1.6 SX,2012.0,450000.0,128000.0,Diesel,Individual,Manual,Second Owner,5,1582.0,126.32
Honda Brio S MT,2014.0,325000.0,40000.0,Petrol,Individual,Manual,Third Owner,5,1198.0,86.8
Volkswagen Ameo 1.5 TDI Highline Plus 16,2017.0,425000.0,37250.0,Diesel,Dealer,Manual,First Owner,5,1498.0,108.62
Hyundai Venue SX Opt Diesel BSIV,2019.0,1090000.0,31000.0,Diesel,Dealer,Manual,First Owner,5,1396.0,88.7
Mahindra Bolero 2011-2019 DI - AC BS III,2017.0,700000.0,70000.0,Diesel,Individual,Manual,First Owner,9,2523.0,63.0
Mahindra XUV500 W4,2018.0,1200000.0,30000.0,Diesel,Individual,Manual,First Owner,7,2179.0,140.0
Maruti Ciaz ZDi Plus SHVS,2015.0,650000.0,100000.0,Diesel,Individual,Manual,First Owner,5,1248.0,88.5
Hyundai Grand i10 CRDi Magna,2016.0,399000.0,68000.0,Diesel,Dealer,Manual,First Owner,5,1120.0,70.0
Ford Ecosport 2015-2021 1.5 Diesel Titanium,2015.0,532000.0,73521.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.96
Maruti Celerio VXI,2017.0,459999.99999999994,33000.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.04
Toyota Innova Crysta 2016-2020 2.4 VX MT BSIV,2016.0,1600000.0,70000.0,Diesel,Individual,Manual,First Owner,7,2393.0,147.8
Mahindra Bolero 2011-2019 ZLX,2013.0,670000.0,58000.0,Diesel,Individual,Manual,First Owner,7,2523.0,62.1
Maruti Alto 800 VXI BSIV,2016.0,315000.0,32000.0,Petrol,Dealer,Manual,First Owner,5,796.0,47.3
Honda Brio 1.2 S Option MT,2014.0,285000.0,33500.0,Petrol,Dealer,Manual,First Owner,5,1198.0,86.8
Hyundai Getz GLS,2006.0,98000.0,90000.0,Petrol,Individual,Manual,First Owner,5,1341.0,83.0
Maruti Celerio VXI CNG BSIV,2019.0,400000.0,60000.0,CNG,Individual,Manual,First Owner,5,998.0,58.33
Tata Indica V2 DL BSIII,2006.0,67500.0,110000.0,Diesel,Individual,Manual,Fourth & Above Owner,5,1396.0,52.8
Tata Xenon XT EX 4X2,2014.0,440000.0,110000.0,Diesel,Individual,Manual,Second Owner,5,2179.0,138.03
Honda Amaze S Petrol,2015.0,355000.0,29428.0,Petrol,Dealer,Manual,First Owner,5,1199.0,88.76
Maruti Swift LXI BSIV,2015.0,470000.0,40000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.8
